"","age","HI"
"118601",15,2231.37816630861
"118602",15,4702.32659910619
"118603",15,3125.88376255607
"118604",15,3385.78505798779
"118605",15,801.790961499914
"118606",15,1484.76339406541
"118607",15,4508.23598238562
"118608",15,4542.89664156344
"118609",15,6215.03209295392
"118610",15,8530.56081162141
"118611",15,3643.72650342688
"118612",15,4403.95707480545
"118613",15,4238.31015699779
"118614",15,3494.56217446753
"118615",15,3783.21430094938
"118616",15,1448.0931496708
"118617",15,896.950437454807
"118618",15,2284.20721761948
"118619",15,3821.87846871769
"118620",15,608.349156333613
"118621",15,434.93897319533
"118622",15,2189.66875529844
"118623",15,5089.67458740219
"118624",15,1137.68107414001
"118625",15,4520.6750838848
"118626",15,4574.86914868219
"118627",15,3446.28220262447
"118628",15,2572.06780748471
"118629",15,3018.32262076841
"118630",15,2526.41930368238
"118631",15,3587.84885809176
"118632",15,1024.96379928572
"118633",15,798.316828709745
"118634",15,4897.04916185644
"118635",15,1931.28071439572
"118636",15,15167.0202023097
"118637",15,3498.97587420526
"118638",15,2274.33824332613
"118639",15,1650.42754673331
"118640",15,1095.68022512897
"118641",15,2609.82815935783
"118642",15,2507.96115195167
"118643",15,1191.83499481056
"118644",15,1584.32634680569
"118645",15,742.545872586294
"118646",15,2504.7075217836
"118647",15,671.489195472525
"118648",15,742.431937316025
"118649",15,1058.62145480796
"118650",15,2003.12891424465
"118651",15,4396.3655778191
"118652",15,4268.02197800624
"118653",15,647.269982408116
"118654",15,1566.43660614122
"118655",15,6444.70932487222
"118656",15,4621.17989296062
"118657",15,1325.71479684073
"118658",15,2828.78426511303
"118659",15,2211.1672002741
"118660",15,1353.96128097649
"118661",15,3513.76334865113
"118662",15,11022.0502909172
"118663",15,4246.77960570086
"118664",15,1852.89773321658
"118665",15,1631.52512262923
"118666",15,760.858817734188
"118667",15,2388.53750676341
"118668",15,6521.39213246118
"118669",15,483.623480995779
"118670",15,934.785154720626
"118671",15,2794.94609820801
"118672",15,11178.6518749356
"118673",15,369.839317926633
"118674",15,15161.4626078061
"118675",15,3466.05335401011
"118676",15,275.271924069534
"118677",15,1533.70170304473
"118678",15,6897.36344527882
"118679",15,1679.71189294124
"118680",15,916.613405508682
"118681",15,6523.7096806791
"118682",15,17076.1800947273
"118683",15,1588.96070441661
"118684",15,3262.46871295672
"118685",15,3933.28987275994
"118686",15,950.872793445947
"118687",15,1010.86601811481
"118688",15,1810.59441036981
"118689",15,2256.46268775599
"118690",15,4173.31267273848
"118691",15,5345.62801156651
"118692",15,779.182881669397
"118693",15,2258.50066966017
"118694",15,4806.64096395646
"118695",15,446.865755440742
"118696",15,999.965125800519
"118697",15,1382.72299614969
"118698",15,2295.33552004817
"118699",15,1758.23432400444
"118700",15,503.983427142515
"45501",16,1811.72058679753
"45502",16,3935.62449806664
"45503",16,2440.66684425318
"45504",16,1880.31427827464
"45505",16,1691.34561316804
"45506",16,2386.21528432005
"45507",16,6326.02673146192
"45508",16,5256.74830511888
"45509",16,1583.21436837416
"45510",16,6208.07425077591
"45511",16,1095.49343043545
"45512",16,9333.57766220364
"45513",16,3374.54695631116
"45514",16,482.199824398017
"45515",16,4511.3367370794
"45516",16,6766.2741507435
"45517",16,793.13059593285
"45518",16,3228.56142815826
"45519",16,2940.42541887518
"45520",16,1121.70380470685
"45521",16,1205.23768786127
"45522",16,3941.56906301541
"45523",16,1116.76094733753
"45524",16,2193.77045450392
"45525",16,1393.43436384831
"45526",16,528.229429733178
"45527",16,2219.7229794497
"45528",16,2012.61702550334
"45529",16,1265.15619622566
"45530",16,2464.94541126239
"45531",16,860.837908100608
"45532",16,1154.52469032743
"45533",16,2399.5617016572
"45534",16,1279.87733633975
"45535",16,2218.22043723249
"45536",16,2718.74361866538
"45537",16,3971.72918947802
"45538",16,11095.9899349367
"45539",16,2246.07501550903
"45540",16,8532.15676210389
"45541",16,2524.87371341176
"45542",16,591.272871464376
"45543",16,2902.82024352702
"45544",16,3656.9752863128
"45545",16,529.447323243915
"45546",16,5077.56075532591
"45547",16,1520.0724535815
"45548",16,6927.7173732641
"45549",16,1728.23576978565
"45550",16,3674.89481585404
"45551",16,331.51409833103
"45552",16,714.544964208141
"45553",16,3777.6505746833
"45554",16,7822.0655547601
"45555",16,3602.13766712903
"45556",16,2029.35672458623
"45557",16,1227.64262651907
"45558",16,1413.89943467084
"45559",16,4879.30881184537
"45560",16,1400.82449889638
"45561",16,1196.43128395169
"45562",16,2361.44908485909
"45563",16,1624.93992086595
"45564",16,4682.640376763
"45565",16,2002.0734767089
"45566",16,3990.18422771937
"45567",16,4390.0615020008
